timestamp,price,market_cap,total_volume
2026-09-25 13:00:00+07:00,84185.20946491713,1691195578532.9973,37522095698.13049
2026-09-25 14:00:00+07:00,84022.62829043277,1687937133491.5105,37168664882.61874
2026-09-25 15:00:00+07:00,84036.36439812316,1688213079230.319,37510715505.55876
2026-09-25 16:00:00+07:00,84395.68001291131,1695431398642.4163,36176017178.3188
2026-09-25 17:00:00+07:00,84569.42231149013,1698921721230.4653,35144984218.218834
2026-09-25 18:00:00+07:00,84705.75755672692,1701660570606.1765,34660458686.55081
2026-09-25 19:00:00+07:00,84579.7615938023,1699129427879.2986,36236218755.75987
2026-09-25 20:00:00+07:00,84439.40434084482,1696318477335.4172,37393484095.658
2026-09-25 21:00:00+07:00,83928.39906535401,1686052799864.1274,38081294010.793236
2026-09-25 22:00:00+07:00,83976.22332840896,1687013550140.83,37776112248.226654
2026-09-25 23:00:00+07:00,83752.35366553183,1682516191962.8823,37936687771.43965
2026-09-26 00:00:00+07:00,83752.06178778961,1682516358526.5378,37410598349.16621
2026-09-26 01:00:00+07:00,83764.46872007116,1682765604528.0957,37319761895.888504
2026-09-26 02:00:00+07:00,83964.00059706246,1686774050886.5388,36881462065.893166
2026-09-26 03:00:00+07:00,84012.80401133405,1687757331458.4412,36489374937.04501
2026-09-26 04:00:00+07:00,83858.71636436756,1684661820495.3765,36227818334.62931
2026-09-26 05:00:00+07:00,83789.75553161079,1683276446534.3667,36137988908.46042
2026-09-26 06:00:00+07:00,84069.47476206647,1688895806434.4102,35926212580.64633
2026-09-26 07:00:00+07:00,84075.71659039952,1689021200315.1973,35904911385.48042
2026-09-26 08:00:00+07:00,83893.01524394755,1685350860531.0374,35572434763.83438
2026-09-26 09:00:00+07:00,84063.47590037558,1688775293580.2283,35234662424.159775
2026-09-26 10:00:00+07:00,84003.68241634751,1687574085118.8586,34549745847.940796
2026-09-26 11:00:00+07:00,83927.11074794037,1686046054003.6702,34089763997.76675
2026-09-26 12:00:00+07:00,83967.98486659533,1686867190890.844,33876261231.822624
2026-09-26 13:00:00+07:00,83910.45743474332,1685711498783.6494,33627479400.9485
